review_id,date,year,month,review_text,rating,sentiment,spam_mentioned,country,app_version,helpful_count,review_length
REV0341,2022-04-14,2022,4,"Neutral opinion, app does what it promises nothing more Not fully satisfied.",3,Neutral,No,India,15.5,3,76
REV0997,2022-04-15,2022,4,Fantastic app that works flawlessly without any issues Highly recommended!,4,Positive,Yes,USA,15.0,0,74
REV0054,2022-04-18,2022,4,Fantastic app that works flawlessly without any issues Will definitely recommend to friends.,4,Positive,Yes,UK,15.0,0,92
REV0709,2022-04-19,2022,4,"Disappointed with quality, expected much better performance Not worth the download.",2,Negative,No,India,14.5,2,83
REV0332,2022-04-20,2022,4,"Does not work properly on my device, keeps showing errors Not worth the download.",1,Negative,Yes,UK,15.5,0,81
REV0539,2022-04-20,2022,4,Perfect solution for spam calls and unknown numbers Five stars from me.,4,Positive,Yes,USA,14.0,0,71
REV0487,2022-04-20,2022,4,Too much data collection and privacy invasion issues Zero stars if possible.,2,Negative,Yes,India,14.5,3,76
REV0603,2022-04-22,2022,4,Truecaller is a must-have app for every smartphone user Best decision to download this.,5,Positive,No,India,15.0,5,87
REV0449,2022-04-23,2022,4,Superb caller identification and spam protection features Great job developers.,5,Positive,Yes,USA,13.0,1,79
REV0629,2022-04-24,2022,4,"Really useful app, cannot imagine using phone without it Highly recommended!",4,Positive,Yes,Nigeria,14.5,3,76
REV0106,2022-04-27,2022,4,"Does not work properly on my device, keeps showing errors Very disappointed.",2,Negative,No,India,13.5,1,76
REV0274,2022-05-01,2022,5,Works sometimes but not consistent enough for daily use Not fully satisfied.,4,Neutral,Yes,Brazil,15.0,2,76
REV0125,2022-05-07,2022,5,Very helpful app for identifying unknown callers and blocking spam Keep up the good work.,5,Positive,Yes,India,15.5,2,89
REV0462,2022-05-07,2022,5,This app has made my phone experience so much better Highly recommended!,4,Positive,Yes,UK,13.5,0,72
REV0635,2022-05-09,2022,5,Truecaller is a must-have app for every smartphone user Will definitely recommend to friends.,5,Positive,Yes,India,13.5,0,93
REV0472,2022-05-10,2022,5,"Worst update ever, completely ruined the user experience Needs major improvements.",1,Negative,No,India,14.5,3,82
REV0358,2022-05-11,2022,5,Too much data collection and privacy invasion issues Dev team should address this.,1,Negative,No,Brazil,14.5,1,82
REV0524,2022-05-13,2022,5,"Best caller ID app I have ever used, works perfectly Highly recommended!",4,Positive,No,Nigeria,15.0,2,72
REV0787,2022-05-20,2022,5,"Worst update ever, completely ruined the user experience Not worth the download.",2,Negative,No,Nigeria,14.5,0,80
REV0564,2022-05-23,2022,5,"Excellent spam detection feature, highly recommended Best decision to download this.",5,Positive,Yes,India,13.0,0,84
REV0598,2022-05-23,2022,5,Superb caller identification and spam protection features Very satisfied with this app.,5,Positive,Yes,India,14.5,4,87
REV0226,2022-05-23,2022,5,Acceptable performance but premium features are overpriced Not fully satisfied.,3,Neutral,No,UK,14.5,6,79
REV0408,2022-05-24,2022,5,Very buggy app with constant notifications that annoy me Uninstalling this app now.,2,Negative,No,India,14.0,0,83
REV0429,2022-05-25,2022,5,"Does not work properly on my device, keeps showing errors Dev team should address this.",2,Negative,No,Nigeria,14.5,1,87
REV0696,2022-06-01,2022,6,Outstanding performance and very accurate caller ID Will definitely recommend to friends.,5,Positive,No,India,15.5,16,89
REV0533,2022-06-02,2022,6,Not bad but definitely not the best caller ID app out there Hope to see updates soon.,3,Neutral,No,India,15.5,6,85
REV0645,2022-06-03,2022,6,"Best caller ID app I have ever used, works perfectly Will definitely recommend to friends.",5,Positive,No,UK,15.0,0,90
REV0407,2022-06-04,2022,6,Great app for blocking unwanted calls and identifying callers Highly recommended!,5,Positive,No,India,15.0,2,81
REV0855,2022-06-06,2022,6,Regular updates but the core functionality stays the same Room for improvement.,3,Neutral,Yes,India,14.5,5,79
REV0382,2022-06-08,2022,6,App is fine but could use more features and better UI Not fully satisfied.,3,Neutral,Yes,India,15.0,0,74
REV0290,2022-06-08,2022,6,Outstanding performance and very accurate caller ID Best decision to download this.,5,Positive,No,India,14.5,1,83
REV0410,2022-06-10,2022,6,The app has become useless after the latest update Very disappointed.,1,Negative,No,USA,14.5,1,69
REV0083,2022-06-10,2022,6,Wonderful app with great user interface and smooth performance Five stars from me.,4,Positive,Yes,India,15.0,0,82
REV0463,2022-06-10,2022,6,Number lookup is wrong most of the time very inaccurate Please fix this immediately.,1,Negative,No,India,13.0,0,84
REV0480,2022-06-12,2022,6,"Keeps showing wrong names for contacts, very frustrating Needs major improvements.",1,Negative,No,India,15.0,0,82
REV0338,2022-06-13,2022,6,"Neutral opinion, app does what it promises nothing more Not fully satisfied.",3,Neutral,No,India,15.0,11,76
REV0717,2022-06-14,2022,6,Great app for blocking unwanted calls and identifying callers Will definitely recommend to friends.,4,Positive,No,USA,13.5,8,99
REV0569,2022-06-15,2022,6,Brilliant app for managing calls and blocking telemarketers Highly recommended!,4,Positive,Yes,India,13.0,1,79
REV0910,2022-06-16,2022,6,"Keeps showing wrong names for contacts, very frustrating Needs major improvements.",1,Negative,No,India,15.5,9,82
REV0331,2022-06-17,2022,6,This app has made my phone experience so much better Will definitely recommend to friends.,5,Positive,No,India,13.5,0,90
REV0545,2022-06-17,2022,6,App is very slow and takes too long to load caller info Not worth the download.,1,Negative,No,USA,15.0,3,79
REV0706,2022-06-18,2022,6,App keeps crashing frequently and drains battery fast Please fix this immediately.,1,Negative,Yes,Nigeria,13.0,1,82
REV0317,2022-06-18,2022,6,Too many ads and the premium version is very expensive Needs major improvements.,1,Negative,No,Brazil,15.0,0,80
REV0348,2022-06-22,2022,6,Superb caller identification and spam protection features Great job developers.,5,Positive,Yes,India,13.5,3,79
REV0294,2022-06-24,2022,6,Very helpful app for identifying unknown callers and blocking spam Great job developers.,5,Positive,Yes,Brazil,13.5,2,88
REV0092,2022-06-25,2022,6,Very helpful app for identifying unknown callers and blocking spam Highly recommended!,5,Positive,Yes,Brazil,15.0,5,86
REV0342,2022-06-27,2022,6,Truecaller is a must-have app for every smartphone user Will definitely recommend to friends.,5,Positive,No,India,14.5,1,93
REV0066,2022-07-02,2022,7,Acceptable performance but premium features are overpriced Room for improvement.,3,Neutral,Yes,Brazil,14.5,8,80
REV0790,2022-07-02,2022,7,Perfect solution for spam calls and unknown numbers Best decision to download this.,4,Positive,Yes,India,14.5,2,83
REV0639,2022-07-05,2022,7,Too much data collection and privacy invasion issues Zero stars if possible.,1,Negative,Yes,Brazil,15.5,1,76
REV0552,2022-07-05,2022,7,Perfect solution for spam calls and unknown numbers Best decision to download this.,4,Positive,Yes,India,15.0,3,83
REV0057,2022-07-12,2022,7,Okay for basic call identification but needs improvement Not fully satisfied.,4,Neutral,No,India,14.5,1,77
REV0415,2022-07-17,2022,7,Fantastic app that works flawlessly without any issues Very satisfied with this app.,5,Positive,No,Nigeria,15.0,1,84
REV0381,2022-07-17,2022,7,Love how it instantly identifies unknown numbers Great job developers.,5,Positive,Yes,India,13.5,0,70
REV0981,2022-07-18,2022,7,Love how it instantly identifies unknown numbers Great job developers.,5,Positive,Yes,Indonesia,14.5,1,70
REV0032,2022-07-20,2022,7,Too many ads and the premium version is very expensive Zero stars if possible.,1,Negative,No,India,13.5,6,78
REV0412,2022-07-21,2022,7,"Excellent spam detection feature, highly recommended Great job developers.",4,Positive,Yes,India,14.0,9,74
REV0750,2022-07-21,2022,7,Number lookup is wrong most of the time very inaccurate Dev team should address this.,2,Negative,Yes,India,14.0,1,85
REV0076,2022-07-22,2022,7,Terrible customer support and no response to complaints Please fix this immediately.,1,Negative,No,Nigeria,13.5,2,84
REV0843,2022-07-24,2022,7,"Excellent spam detection feature, highly recommended Very satisfied with this app.",4,Positive,Yes,USA,14.5,0,82
REV0708,2022-07-25,2022,7,App is very slow and takes too long to load caller info Zero stars if possible.,1,Negative,Yes,Indonesia,14.0,0,79
REV0105,2022-07-28,2022,7,Too much data collection and privacy invasion issues Please fix this immediately.,1,Negative,Yes,UK,13.0,0,81
REV0474,2022-08-02,2022,8,"Does not work properly on my device, keeps showing errors Uninstalling this app now.",1,Negative,No,Brazil,15.5,9,84
REV0142,2022-08-06,2022,8,Wonderful app with great user interface and smooth performance Great job developers.,5,Positive,No,USA,13.5,4,84
REV0744,2022-08-12,2022,8,Truecaller is a must-have app for every smartphone user Great job developers.,5,Positive,No,India,15.5,0,77
REV0798,2022-08-16,2022,8,"Disappointed with quality, expected much better performance Uninstalling this app now.",1,Negative,Yes,India,15.5,7,86
REV0498,2022-08-17,2022,8,Too much data collection and privacy invasion issues Needs major improvements.,2,Negative,No,Indonesia,13.5,2,78
REV0558,2022-08-17,2022,8,"Worst update ever, completely ruined the user experience Needs major improvements.",1,Negative,No,UK,14.0,0,82
REV0922,2022-08-18,2022,8,Battery draining app that makes phone run hot all the time Dev team should address this.,1,Negative,Yes,India,15.0,0,88
REV0972,2022-08-19,2022,8,The app has become useless after the latest update Dev team should address this.,1,Negative,No,India,15.5,1,80
REV0730,2022-08-20,2022,8,Love how it instantly identifies unknown numbers Highly recommended!,5,Positive,No,Brazil,13.5,2,68
REV0845,2022-08-20,2022,8,Very buggy app with constant notifications that annoy me Please fix this immediately.,1,Negative,No,India,15.5,0,85
REV0628,2022-08-20,2022,8,Outstanding performance and very accurate caller ID Highly recommended!,4,Positive,No,India,15.0,1,71
REV0460,2022-08-21,2022,8,Acceptable performance but premium features are overpriced Not fully satisfied.,3,Neutral,Yes,Nigeria,15.0,0,79
REV0765,2022-08-21,2022,8,Very buggy app with constant notifications that annoy me Very disappointed.,2,Negative,No,India,15.0,3,75
REV0390,2022-08-22,2022,8,Perfect solution for spam calls and unknown numbers Great job developers.,5,Positive,Yes,India,13.5,1,73
REV0180,2022-08-23,2022,8,Not bad but definitely not the best caller ID app out there Not fully satisfied.,3,Neutral,Yes,UK,14.0,8,80
REV0399,2022-08-26,2022,8,Too much data collection and privacy invasion issues Please fix this immediately.,2,Negative,No,India,14.5,0,81
REV0096,2022-09-02,2022,9,Wonderful app with great user interface and smooth performance Five stars from me.,5,Positive,No,USA,15.5,8,82
REV0237,2022-09-02,2022,9,Love how it instantly identifies unknown numbers Best decision to download this.,4,Positive,No,Indonesia,14.5,2,80
REV0367,2022-09-04,2022,9,Truecaller is a must-have app for every smartphone user Best decision to download this.,5,Positive,Yes,India,15.5,0,87
REV0072,2022-09-06,2022,9,This app has made my phone experience so much better Great job developers.,5,Positive,Yes,India,13.5,4,74
REV0885,2022-09-12,2022,9,Love how it instantly identifies unknown numbers Highly recommended!,5,Positive,No,India,15.5,6,68
REV0870,2022-09-12,2022,9,Very helpful app for identifying unknown callers and blocking spam Five stars from me.,5,Positive,Yes,UK,14.0,0,86
REV0061,2022-09-15,2022,9,Truecaller is a must-have app for every smartphone user Five stars from me.,5,Positive,Yes,India,15.5,1,75
REV0705,2022-09-17,2022,9,"Does not work properly on my device, keeps showing errors Not worth the download.",2,Negative,No,USA,14.5,0,81
REV0606,2022-09-17,2022,9,Too many ads and the premium version is very expensive Please fix this immediately.,1,Negative,Yes,India,13.5,1,83
REV0974,2022-09-19,2022,9,Too much data collection and privacy invasion issues Please fix this immediately.,2,Negative,No,India,13.5,0,81
REV0829,2022-09-20,2022,9,App is fine but could use more features and better UI Room for improvement.,3,Neutral,No,Nigeria,15.0,3,75
REV0181,2022-09-21,2022,9,Privacy concerns as it uploads contacts without permission Needs major improvements.,1,Negative,Yes,Nigeria,15.5,1,84
REV0116,2022-09-22,2022,9,Superb caller identification and spam protection features Best decision to download this.,5,Positive,Yes,India,13.5,2,89
REV0892,2022-09-24,2022,9,"Really useful app, cannot imagine using phone without it Will definitely recommend to friends.",4,Positive,No,UK,15.0,16,94
REV0239,2022-09-27,2022,9,Very buggy app with constant notifications that annoy me Dev team should address this.,2,Negative,No,India,14.5,3,86
REV0124,2022-09-27,2022,9,"Excellent spam detection feature, highly recommended Will definitely recommend to friends.",5,Positive,Yes,India,15.0,2,90
REV0776,2022-09-27,2022,9,"Excellent spam detection feature, highly recommended Best decision to download this.",5,Positive,Yes,Brazil,14.5,0,84
REV0431,2022-10-05,2022,10,Truecaller is a must-have app for every smartphone user Best decision to download this.,5,Positive,No,India,15.0,2,87
REV0548,2022-10-10,2022,10,Okay for basic call identification but needs improvement Hope to see updates soon.,4,Neutral,No,India,14.5,4,82
REV0834,2022-10-14,2022,10,Very buggy app with constant notifications that annoy me Dev team should address this.,1,Negative,No,India,15.5,1,86
REV0515,2022-10-14,2022,10,The app has become useless after the latest update Very disappointed.,2,Negative,No,India,15.0,0,69
REV0983,2022-10-17,2022,10,Brilliant app for managing calls and blocking telemarketers Great job developers.,4,Positive,Yes,India,15.5,1,81
REV0723,2022-10-18,2022,10,Outstanding performance and very accurate caller ID Five stars from me.,5,Positive,Yes,India,15.0,6,71
REV0230,2022-10-19,2022,10,Fantastic app that works flawlessly without any issues Best decision to download this.,5,Positive,No,India,14.5,2,86
REV0213,2022-10-20,2022,10,Very buggy app with constant notifications that annoy me Uninstalling this app now.,1,Negative,Yes,India,14.0,12,83
REV0478,2022-10-22,2022,10,Average app with some good features and some bad ones Room for improvement.,3,Neutral,No,USA,15.0,4,75
REV0823,2022-10-22,2022,10,Works sometimes but not consistent enough for daily use Hope to see updates soon.,3,Neutral,No,India,15.5,2,81
REV0185,2022-10-22,2022,10,Acceptable performance but premium features are overpriced Might switch to another app.,3,Neutral,No,Brazil,15.0,0,87
REV0783,2022-10-23,2022,10,Perfect solution for spam calls and unknown numbers Very satisfied with this app.,5,Positive,Yes,Nigeria,15.0,2,81
REV0174,2022-10-23,2022,10,Truecaller is a must-have app for every smartphone user Highly recommended!,5,Positive,No,Brazil,14.5,2,75
REV0244,2022-10-26,2022,10,Very helpful app for identifying unknown callers and blocking spam Very satisfied with this app.,5,Positive,Yes,USA,13.5,3,96
REV0896,2022-11-03,2022,11,Fantastic app that works flawlessly without any issues Very satisfied with this app.,5,Positive,No,Brazil,14.5,4,84
REV0220,2022-11-08,2022,11,This app has made my phone experience so much better Highly recommended!,5,Positive,No,UK,13.5,0,72
REV0178,2022-11-11,2022,11,Too many ads and the premium version is very expensive Not worth the download.,1,Negative,Yes,UK,14.0,0,78
REV0758,2022-11-11,2022,11,This app has made my phone experience so much better Great job developers.,4,Positive,No,Brazil,13.0,3,74
REV0177,2022-11-12,2022,11,Spam calls still getting through despite having this app Zero stars if possible.,1,Negative,Yes,USA,15.5,12,80
REV0283,2022-11-14,2022,11,Outstanding performance and very accurate caller ID Keep up the good work.,4,Positive,No,India,13.0,0,74
REV0160,2022-11-14,2022,11,Very helpful app for identifying unknown callers and blocking spam Highly recommended!,5,Positive,Yes,India,14.0,4,86
REV0516,2022-11-18,2022,11,Very helpful app for identifying unknown callers and blocking spam Will definitely recommend to friends.,5,Positive,Yes,Brazil,14.0,3,104
REV0428,2022-11-19,2022,11,Truecaller is a must-have app for every smartphone user Keep up the good work.,4,Positive,No,India,14.0,0,78
REV0413,2022-11-23,2022,11,Not bad but definitely not the best caller ID app out there Room for improvement.,4,Neutral,No,Nigeria,13.5,4,81
REV0301,2022-11-24,2022,11,Works sometimes but not consistent enough for daily use Room for improvement.,4,Neutral,No,India,14.5,4,77
REV0779,2022-11-25,2022,11,Too much data collection and privacy invasion issues Dev team should address this.,2,Negative,Yes,Nigeria,15.0,0,82
REV0680,2022-11-27,2022,11,Number lookup is wrong most of the time very inaccurate Uninstalling this app now.,1,Negative,No,India,15.5,0,82
REV0828,2022-12-01,2022,12,Outstanding performance and very accurate caller ID Keep up the good work.,5,Positive,No,India,15.5,3,74
REV0058,2022-12-02,2022,12,This app has made my phone experience so much better Best decision to download this.,5,Positive,No,USA,15.0,0,84
REV0877,2022-12-03,2022,12,Great app for blocking unwanted calls and identifying callers Will definitely recommend to friends.,5,Positive,No,Nigeria,14.0,5,99
REV0847,2022-12-05,2022,12,Too many ads and the premium version is very expensive Please fix this immediately.,1,Negative,No,India,13.5,0,83
REV0123,2022-12-06,2022,12,Very buggy app with constant notifications that annoy me Needs major improvements.,1,Negative,No,Nigeria,14.5,5,82
REV1000,2022-12-17,2022,12,"Best caller ID app I have ever used, works perfectly Keep up the good work.",5,Positive,No,Brazil,14.5,0,75
REV0361,2022-12-17,2022,12,App keeps crashing frequently and drains battery fast Please fix this immediately.,2,Negative,Yes,Brazil,14.5,11,82
REV0933,2022-12-18,2022,12,Great app for blocking unwanted calls and identifying callers Five stars from me.,5,Positive,No,India,14.5,3,81
REV0867,2022-12-20,2022,12,"Keeps showing wrong names for contacts, very frustrating Uninstalling this app now.",1,Negative,Yes,India,14.5,12,83
REV0846,2022-12-22,2022,12,App is very slow and takes too long to load caller info Needs major improvements.,2,Negative,No,India,15.5,2,81
REV0113,2022-12-26,2022,12,Love how it instantly identifies unknown numbers Keep up the good work.,5,Positive,Yes,Indonesia,13.5,1,71
REV0816,2023-01-01,2023,1,Fantastic app that works flawlessly without any issues Will definitely recommend to friends.,4,Positive,No,India,14.5,0,92
REV0672,2023-01-01,2023,1,Fantastic app that works flawlessly without any issues Will definitely recommend to friends.,4,Positive,No,India,15.0,0,92
REV0945,2023-01-02,2023,1,Too many ads and the premium version is very expensive Needs major improvements.,2,Negative,No,Brazil,13.5,4,80
REV0857,2023-01-02,2023,1,Too much data collection and privacy invasion issues Not worth the download.,1,Negative,No,Indonesia,15.0,0,76
REV0443,2023-01-03,2023,1,This app has made my phone experience so much better Great job developers.,4,Positive,Yes,India,15.5,5,74
REV0513,2023-01-03,2023,1,Very helpful app for identifying unknown callers and blocking spam Best decision to download this.,4,Positive,Yes,Nigeria,15.5,0,98
REV0688,2023-01-06,2023,1,Terrible customer support and no response to complaints Needs major improvements.,2,Negative,No,UK,15.0,8,81
REV0595,2023-01-09,2023,1,Brilliant app for managing calls and blocking telemarketers Great job developers.,5,Positive,Yes,USA,15.5,5,81
REV0441,2023-01-10,2023,1,Amazing app that saves time by filtering spam calls Five stars from me.,4,Positive,Yes,USA,13.0,1,71
REV0992,2023-01-11,2023,1,Wonderful app with great user interface and smooth performance Keep up the good work.,4,Positive,No,Brazil,13.5,0,85
REV0851,2023-01-11,2023,1,Wonderful app with great user interface and smooth performance Highly recommended!,5,Positive,No,India,14.5,0,82
REV0098,2023-01-12,2023,1,"Excellent spam detection feature, highly recommended Keep up the good work.",5,Positive,Yes,India,13.5,0,75
REV0396,2023-01-12,2023,1,"Does not work properly on my device, keeps showing errors Please fix this immediately.",2,Negative,No,India,15.0,0,86
REV0327,2023-01-12,2023,1,App keeps crashing frequently and drains battery fast Very disappointed.,1,Negative,No,Brazil,13.5,1,72
REV0318,2023-01-13,2023,1,The app has become useless after the latest update Uninstalling this app now.,1,Negative,Yes,India,15.5,1,77
REV0642,2023-01-18,2023,1,Works sometimes but not consistent enough for daily use Hope to see updates soon.,3,Neutral,No,India,14.5,0,81
REV0306,2023-01-20,2023,1,Decent app but there are better alternatives available Hope to see updates soon.,3,Neutral,No,UK,15.5,3,80
REV0115,2023-01-23,2023,1,Decent app but there are better alternatives available Just okay for now.,3,Neutral,No,India,15.5,0,73
REV0001,2023-01-24,2023,1,Fantastic app that works flawlessly without any issues Highly recommended!,5,Positive,Yes,USA,14.0,0,74
REV0894,2023-01-27,2023,1,Okay for basic call identification but needs improvement Could be better.,3,Neutral,No,India,15.0,3,73
REV0647,2023-01-28,2023,1,Outstanding performance and very accurate caller ID Great job developers.,5,Positive,Yes,India,15.0,3,73
REV0835,2023-02-01,2023,2,Works sometimes but not consistent enough for daily use Hope to see updates soon.,3,Neutral,No,Brazil,14.0,1,81
REV0052,2023-02-02,2023,2,Very helpful app for identifying unknown callers and blocking spam Five stars from me.,5,Positive,Yes,India,14.5,0,86
REV0446,2023-02-02,2023,2,Number lookup is wrong most of the time very inaccurate Uninstalling this app now.,1,Negative,Yes,India,15.5,1,82
REV0497,2023-02-03,2023,2,Privacy concerns as it uploads contacts without permission Not worth the download.,1,Negative,Yes,Indonesia,14.5,0,82
REV0030,2023-02-05,2023,2,App keeps crashing frequently and drains battery fast Dev team should address this.,1,Negative,No,India,15.5,0,83
REV0216,2023-02-06,2023,2,Amazing app that saves time by filtering spam calls Great job developers.,4,Positive,Yes,UK,15.5,0,73
REV0486,2023-02-09,2023,2,Love how it instantly identifies unknown numbers Great job developers.,4,Positive,No,Indonesia,14.0,3,70
REV0852,2023-02-09,2023,2,"Excellent spam detection feature, highly recommended Great job developers.",4,Positive,Yes,Indonesia,15.5,6,74
REV0930,2023-02-11,2023,2,Very buggy app with constant notifications that annoy me Not worth the download.,1,Negative,Yes,Indonesia,15.5,1,80
REV0973,2023-02-13,2023,2,"Does not work properly on my device, keeps showing errors Uninstalling this app now.",1,Negative,No,USA,15.5,1,84
REV0378,2023-02-13,2023,2,"Mixed experience with this app, some features work well Just okay for now.",3,Neutral,Yes,USA,15.0,3,74
REV0282,2023-02-15,2023,2,"Neutral opinion, app does what it promises nothing more Room for improvement.",3,Neutral,No,Brazil,14.0,2,77
REV0604,2023-02-17,2023,2,Battery draining app that makes phone run hot all the time Dev team should address this.,1,Negative,No,India,14.0,6,88
REV0840,2023-02-17,2023,2,"Best caller ID app I have ever used, works perfectly Keep up the good work.",5,Positive,No,Indonesia,15.0,7,75
REV0013,2023-02-18,2023,2,"Best caller ID app I have ever used, works perfectly Will definitely recommend to friends.",5,Positive,Yes,UK,15.5,0,90
REV0964,2023-02-21,2023,2,The app has become useless after the latest update Uninstalling this app now.,1,Negative,No,India,15.0,0,77
REV0747,2023-02-22,2023,2,Great app for blocking unwanted calls and identifying callers Very satisfied with this app.,5,Positive,No,USA,14.0,1,91
REV0265,2023-03-03,2023,3,"Mixed experience with this app, some features work well Not fully satisfied.",3,Neutral,No,India,14.5,3,76
REV0537,2023-03-04,2023,3,Outstanding performance and very accurate caller ID Highly recommended!,4,Positive,No,UK,15.0,0,71
REV0416,2023-03-07,2023,3,Great app for blocking unwanted calls and identifying callers Keep up the good work.,4,Positive,Yes,India,15.0,2,84
REV0298,2023-03-09,2023,3,Wonderful app with great user interface and smooth performance Keep up the good work.,5,Positive,No,Nigeria,15.0,2,85
REV0045,2023-03-09,2023,3,Acceptable performance but premium features are overpriced Might switch to another app.,4,Neutral,No,UK,14.5,1,87
REV0568,2023-03-10,2023,3,"Mixed experience with this app, some features work well Just okay for now.",3,Neutral,Yes,Brazil,15.5,18,74
REV0520,2023-03-11,2023,3,Great app for blocking unwanted calls and identifying callers Great job developers.,5,Positive,No,India,14.0,0,83
REV0940,2023-03-11,2023,3,"Best caller ID app I have ever used, works perfectly Will definitely recommend to friends.",4,Positive,No,Brazil,13.0,0,90
REV0313,2023-03-14,2023,3,Brilliant app for managing calls and blocking telemarketers Very satisfied with this app.,5,Positive,Yes,India,15.0,2,89
REV0256,2023-03-15,2023,3,Fantastic app that works flawlessly without any issues Will definitely recommend to friends.,5,Positive,No,India,14.5,0,92
REV0557,2023-03-17,2023,3,Average app with some good features and some bad ones Not fully satisfied.,4,Neutral,Yes,USA,15.5,2,74
REV0262,2023-03-17,2023,3,"Does not work properly on my device, keeps showing errors Please fix this immediately.",1,Negative,No,India,15.0,0,86
REV0037,2023-03-17,2023,3,Superb caller identification and spam protection features Best decision to download this.,5,Positive,Yes,Brazil,15.0,2,89
REV0111,2023-03-19,2023,3,"Best caller ID app I have ever used, works perfectly Keep up the good work.",5,Positive,No,India,13.5,0,75
REV0921,2023-03-19,2023,3,Terrible customer support and no response to complaints Not worth the download.,1,Negative,No,India,15.0,0,79
REV0510,2023-03-19,2023,3,Spam calls still getting through despite having this app Needs major improvements.,2,Negative,Yes,India,13.5,9,82
REV0292,2023-03-21,2023,3,Fantastic app that works flawlessly without any issues Very satisfied with this app.,4,Positive,Yes,India,15.0,0,84
REV0511,2023-03-22,2023,3,Outstanding performance and very accurate caller ID Five stars from me.,4,Positive,No,USA,15.0,0,71
REV0148,2023-03-23,2023,3,Love how it instantly identifies unknown numbers Very satisfied with this app.,4,Positive,Yes,India,15.0,0,78
REV0489,2023-03-23,2023,3,Too many ads and the premium version is very expensive Zero stars if possible.,1,Negative,No,USA,13.5,2,78
REV0423,2023-03-24,2023,3,Outstanding performance and very accurate caller ID Best decision to download this.,4,Positive,No,Brazil,15.0,0,83
REV0616,2023-03-25,2023,3,Privacy concerns as it uploads contacts without permission Dev team should address this.,1,Negative,No,India,14.5,0,88
REV0321,2023-03-26,2023,3,"Worst update ever, completely ruined the user experience Very disappointed.",1,Negative,No,India,15.5,0,75
REV0785,2023-03-26,2023,3,Amazing app that saves time by filtering spam calls Great job developers.,5,Positive,Yes,India,15.5,3,73
REV0252,2023-03-28,2023,3,Spam calls still getting through despite having this app Needs major improvements.,1,Negative,Yes,Brazil,15.5,3,82
REV0439,2023-04-01,2023,4,"Best caller ID app I have ever used, works perfectly Keep up the good work.",5,Positive,Yes,UK,13.0,0,75
REV0039,2023-04-05,2023,4,"Neutral opinion, app does what it promises nothing more Might switch to another app.",3,Neutral,No,India,15.0,2,84
REV0753,2023-04-07,2023,4,Very helpful app for identifying unknown callers and blocking spam Very satisfied with this app.,5,Positive,Yes,India,15.0,6,96
REV0004,2023-04-08,2023,4,Very helpful app for identifying unknown callers and blocking spam Highly recommended!,4,Positive,Yes,India,14.0,1,86
REV0772,2023-04-10,2023,4,Perfect solution for spam calls and unknown numbers Best decision to download this.,5,Positive,Yes,India,13.5,1,83
REV0323,2023-04-11,2023,4,Battery draining app that makes phone run hot all the time Dev team should address this.,2,Negative,No,Brazil,14.0,5,88
REV0721,2023-04-11,2023,4,"Does not work properly on my device, keeps showing errors Not worth the download.",2,Negative,No,India,15.5,9,81
REV0534,2023-04-12,2023,4,Outstanding performance and very accurate caller ID Great job developers.,5,Positive,No,India,14.0,5,73
REV0506,2023-04-12,2023,4,Great app for blocking unwanted calls and identifying callers Very satisfied with this app.,5,Positive,No,India,14.0,0,91
REV0656,2023-04-12,2023,4,Acceptable performance but premium features are overpriced Just okay for now.,3,Neutral,Yes,India,14.5,2,77
REV0652,2023-04-13,2023,4,Outstanding performance and very accurate caller ID Very satisfied with this app.,5,Positive,No,India,13.0,0,81
REV0222,2023-04-14,2023,4,Fantastic app that works flawlessly without any issues Best decision to download this.,5,Positive,Yes,India,15.0,3,86
REV0725,2023-04-15,2023,4,"Does not work properly on my device, keeps showing errors Needs major improvements.",1,Negative,No,USA,15.5,2,83
REV0214,2023-04-21,2023,4,Brilliant app for managing calls and blocking telemarketers Highly recommended!,5,Positive,Yes,UK,15.0,0,79
REV0134,2023-04-23,2023,4,The app has become useless after the latest update Not worth the download.,2,Negative,No,India,15.0,2,74
REV0550,2023-04-24,2023,4,Regular updates but the core functionality stays the same Might switch to another app.,3,Neutral,Yes,India,14.5,4,86
REV0625,2023-04-24,2023,4,Amazing app that saves time by filtering spam calls Keep up the good work.,4,Positive,Yes,India,14.5,6,74
REV0189,2023-04-24,2023,4,Truecaller is a must-have app for every smartphone user Highly recommended!,4,Positive,No,India,13.5,0,75
REV0895,2023-04-27,2023,4,Truecaller is a must-have app for every smartphone user Five stars from me.,5,Positive,No,India,15.5,0,75
REV0016,2023-04-28,2023,4,"Best caller ID app I have ever used, works perfectly Best decision to download this.",5,Positive,Yes,USA,15.5,2,84
REV0286,2023-05-01,2023,5,"Excellent spam detection feature, highly recommended Very satisfied with this app.",4,Positive,Yes,India,13.5,15,82
REV0369,2023-05-02,2023,5,Superb caller identification and spam protection features Very satisfied with this app.,5,Positive,Yes,Brazil,13.0,9,87
REV0218,2023-05-02,2023,5,Outstanding performance and very accurate caller ID Will definitely recommend to friends.,5,Positive,Yes,Nigeria,15.0,4,89
REV0434,2023-05-03,2023,5,"Really useful app, cannot imagine using phone without it Highly recommended!",4,Positive,No,India,15.0,1,76
REV0875,2023-05-03,2023,5,Privacy concerns as it uploads contacts without permission Needs major improvements.,1,Negative,Yes,Nigeria,14.5,1,84
